"","ppm","x","y","z","t","s16","forward","back","right","left","up","s_name","svm","test_svm"
"281",8.988,70,65,0,103,4.666,1,0,0,0,0,"s2",8.87360548604763,0.114394513952368
"282",8.975,70,65,0,104,4.695,1,0,0,0,0,"s2",8.87624750171242,0.0987524982875829
"283",8.957,70,65,0,105,4.727,1,0,0,0,0,"s2",8.87128566469965,0.0857143353003522
"284",8.957,70,65,0,106,4.727,1,0,0,0,0,"s2",8.94535016483346,0.0116498351665406
"285",8.933,70,65,0,107,4.758,1,0,0,0,0,"s2",8.94352335595014,-0.010523355950145
"286",8.903,70,65,0,108,4.787,1,0,0,0,0,"s2",8.94489042778503,-0.0418904277850327
"287",8.873,70,65,0,109,4.81,1,0,0,0,0,"s2",8.95940648122611,-0.0864064812261152
"288",8.848,70,65,0,110,4.829,1,0,0,0,0,"s2",8.98179036849214,-0.133790368492138
"289",8.838,70,65,0,111,4.846,1,0,0,0,0,"s2",9.00629205177863,-0.168292051778627
"290",8.839,70,65,0,112,4.865,1,0,0,0,0,"s2",9.0217162121439,-0.182716212143896
"291",8.856,70,65,0,113,4.885,1,0,0,0,0,"s2",9.02965700470627,-0.173657004706268
"292",8.888,70,65,0,114,4.905,1,0,0,0,0,"s2",9.0317828483837,-0.143782848383703
"293",8.929,70,65,0,115,4.924,1,0,0,0,0,"s2",9.03006006222522,-0.101060062225217
"294",8.979,70,65,0,116,4.94,1,0,0,0,0,"s2",9.02988654442293,-0.0508865444229318
"295",8.979,70,65,0,117,4.94,1,0,0,0,0,"s2",9.06981152059419,-0.090811520594194
"296",9.036,70,65,0,118,4.954,1,0,0,0,0,"s2",9.06130301038153,-0.025303010381533
"297",9.099,70,65,0,119,4.969,1,0,0,0,0,"s2",9.04141179850112,0.0575882014988807
"298",9.166,70,65,0,120,4.979,1,0,0,0,0,"s2",9.02820048872535,0.13779951127465
"299",9.23,70,65,0,121,4.976,1,0,0,0,0,"s2",9.04639909724997,0.183600902750026
"300",9.285,70,65,0,122,4.954,1,0,0,0,0,"s2",9.10715292930121,0.177847070698792
"301",9.325,70,65,0,123,4.898,1,0,0,0,0,"s2",9.21832752228273,0.106672477717268
"302",9.327,70,65,0,124,4.806,1,0,0,0,0,"s2",9.30640316326961,0.0205968367303893
"303",9.284,70,65,0,125,4.684,1,0,0,0,0,"s2",9.28178954644057,0.00221045355942628
"304",9.159,70,65,0,126,4.538,1,0,0,0,0,"s2",9.11386487975584,0.0451351202441632
"305",9.159,70,65,0,127,4.538,1,0,0,0,0,"s2",9.03890530738011,0.120094692619896
"306",8.937,70,65,0,128,4.374,1,0,0,0,0,"s2",8.75352950656685,0.183470493433147
"307",8.619,70,65,0,129,4.194,1,0,0,0,0,"s2",8.4352946358385,0.183705364161504
"308",8.22,70,65,0,130,4.002,1,0,0,0,0,"s2",8.13245808215098,0.0875419178490162
"309",7.757,70,65,0,131,3.803,1,0,0,0,0,"s2",7.79561523080363,-0.038615230803634
"310",7.242,70,65,0,132,3.612,1,0,0,0,0,"s2",7.29424236680783,-0.0522423668078291
"311",6.682,70,65,0,133,3.442,1,0,0,0,0,"s2",6.61029101337659,0.0717089866234062
"312",6.091,70,65,0,134,3.306,1,0,0,0,0,"s2",5.90831770505266,0.182682294947341
"313",5.495,70,65,0,135,3.205,1,0,0,0,0,"s2",5.31360538551953,0.181394614480468
"314",4.933,70,65,0,136,3.137,1,0,0,0,0,"s2",4.85237544863732,0.0806245513626802
"315",4.436,70,65,0,137,3.095,1,0,0,0,0,"s2",4.49363409939981,-0.0576340993998095
"316",4.436,70,65,0,138,3.095,1,0,0,0,0,"s2",4.25263370095478,0.183366299045217
"317",4.028,70,65,0,139,3.074,1,0,0,0,0,"s2",3.98349974797293,0.0445002520270745
"318",3.707,70,65,0,140,3.07,1,0,0,0,0,"s2",3.76626377328851,-0.0592637732885102
"319",3.457,70,65,0,141,3.076,1,0,0,0,0,"s2",3.58275199088441,-0.125751990884406
"320",3.265,70,65,0,142,3.09,1,0,0,0,0,"s2",3.42885697964947,-0.163856979649468
"321",3.12,70,65,0,143,3.11,1,0,0,0,0,"s2",3.30268068426091,-0.182680684260913
"322",3.011,70,65,0,144,3.129,1,0,0,0,0,"s2",3.193295792297,-0.182295792297004
"323",2.931,70,65,0,145,3.144,1,0,0,0,0,"s2",3.09517000749566,-0.164170007495665
"324",2.876,70,65,0,146,3.156,1,0,0,0,0,"s2",3.00988620183518,-0.133886201835182
"325",2.839,70,65,0,147,3.16,1,0,0,0,0,"s2",2.92634790041693,-0.0873479004169258
"326",2.839,70,65,0,148,3.16,1,0,0,0,0,"s2",2.85252940761703,-0.0135294076170323
"327",2.817,70,65,0,149,3.162,1,0,0,0,0,"s2",2.80057255983558,0.016427440164422
"328",2.807,70,65,0,150,3.159,1,0,0,0,0,"s2",2.75535299963882,0.0516470003611817
"329",2.804,70,65,0,151,3.149,1,0,0,0,0,"s2",2.71248824353512,0.0915117564648771
"330",2.805,70,65,0,152,3.136,1,0,0,0,0,"s2",2.67960410474884,0.125395895251159
"331",2.81,70,65,0,153,3.12,1,0,0,0,0,"s2",2.65556383149243,0.154436168507567
"332",2.815,70,65,0,154,3.103,1,0,0,0,0,"s2",2.64236104119345,0.172638958806552
"333",2.818,70,65,0,155,3.084,1,0,0,0,0,"s2",2.63588392925942,0.182116070740582
"334",2.82,70,65,0,156,3.065,1,0,0,0,0,"s2",2.63716304530536,0.18283695469464
"335",2.82,70,65,0,157,3.048,1,0,0,0,0,"s2",2.647332024219,0.172667975781003
"336",2.818,70,65,0,158,3.032,1,0,0,0,0,"s2",2.66232975179375,0.155670248206245
"337",2.818,70,65,0,159,3.032,1,0,0,0,0,"s2",2.71284495540951,0.105155044590494
"338",2.815,70,65,0,160,3.019,1,0,0,0,0,"s2",2.73655926511461,0.0784407348853859
"339",2.809,70,65,0,161,3.008,1,0,0,0,0,"s2",2.7632008220093,0.0457991779907045
"340",2.801,70,65,0,162,2.998,1,0,0,0,0,"s2",2.78948094584243,0.0115190541575685
"341",2.791,70,65,0,163,2.989,1,0,0,0,0,"s2",2.81452198833145,-0.0235219883314461
"342",2.783,70,65,0,164,2.982,1,0,0,0,0,"s2",2.84074716418612,-0.0577471641861176
"343",2.77,70,65,0,165,2.975,1,0,0,0,0,"s2",2.86168602948232,-0.0916860294823243
"344",2.766,70,65,0,166,2.972,1,0,0,0,0,"s2",2.89039027057546,-0.124390270575458
"345",2.76,70,65,0,167,2.968,1,0,0,0,0,"s2",2.90998328062684,-0.149983280626845
"346",2.754,70,65,0,168,2.962,1,0,0,0,0,"s2",2.91533635119171,-0.161336351191707
"347",2.754,70,65,0,169,2.962,1,0,0,0,0,"s2",2.93727132593562,-0.18327132593562
"348",2.748,70,65,0,170,2.955,1,0,0,0,0,"s2",2.92358797604248,-0.175587976042481
"349",2.741,70,65,0,171,2.946,1,0,0,0,0,"s2",2.89243450323055,-0.151434503230553
"350",2.734,70,65,0,172,2.939,1,0,0,0,0,"s2",2.86105748937256,-0.127057489372564
"351",2.725,70,65,0,173,2.932,1,0,0,0,0,"s2",2.8211348237934,-0.0961348237933963
"352",2.716,70,65,0,174,2.923,1,0,0,0,0,"s2",2.76336611225479,-0.0473661122547893
"353",2.706,70,65,0,175,2.916,1,0,0,0,0,"s2",2.70710715903333,-0.00110715903333158
"354",2.697,70,65,0,176,2.909,1,0,0,0,0,"s2",2.64352959278007,0.0534704072199332
"355",2.688,70,65,0,177,2.901,1,0,0,0,0,"s2",2.56824834439551,0.119751655604487
"356",2.681,70,65,0,178,2.897,1,0,0,0,0,"s2",2.50704623888892,0.17395376111108
"535",0.02,230,65,0,1,0.096,1,0,0,0,0,"s4",0.203418544036381,-0.183418544036381
"536",0.02,230,65,0,2,0.172,1,0,0,0,0,"s4",0.2,-0.18
"537",0.02,230,65,0,3,0.285,1,0,0,0,0,"s4",0.2,-0.18
"538",0.02,230,65,0,4,0.432,1,0,0,0,0,"s4",0.2,-0.18
"539",0.02,230,65,0,5,0.609,1,0,0,0,0,"s4",0.2,-0.18
"540",0.02,230,65,0,6,0.81,1,0,0,0,0,"s4",0.203635161078757,-0.183635161078757
"541",0.02,230,65,0,7,1.033,1,0,0,0,0,"s4",0.202777097479733,-0.182777097479733
"542",0.02,230,65,0,8,1.272,1,0,0,0,0,"s4",0.2,-0.18
"543",0.02,230,65,0,9,1.52,1,0,0,0,0,"s4",0.203203192751208,-0.183203192751208
"544",0.02,230,65,0,10,1.768,1,0,0,0,0,"s4",0.202488176512464,-0.182488176512464
"545",0.02,230,65,0,11,1.768,1,0,0,0,0,"s4",0.20278428413805,-0.18278428413805
"546",0.02,230,65,0,12,1.998,1,0,0,0,0,"s4",0.2,-0.18
"547",0.02,230,65,0,13,2.204,1,0,0,0,0,"s4",0.2,-0.18
"548",0.02,230,65,0,14,2.379,1,0,0,0,0,"s4",0.2,-0.18
"549",0.021,230,65,0,15,2.523,1,0,0,0,0,"s4",0.2,-0.179
"550",0.029,230,65,0,16,2.638,1,0,0,0,0,"s4",0.2,-0.171
"551",0.046,230,65,0,17,2.726,1,0,0,0,0,"s4",0.2,-0.154
"552",0.074,230,65,0,18,2.791,1,0,0,0,0,"s4",0.2,-0.126
"553",0.111,230,65,0,19,2.838,1,0,0,0,0,"s4",0.2,-0.089
"554",0.111,230,65,0,20,2.873,1,0,0,0,0,"s4",0.2,-0.089
"555",0.156,230,65,0,21,2.873,1,0,0,0,0,"s4",0.2,-0.044
"556",0.205,230,65,0,22,2.897,1,0,0,0,0,"s4",0.2,0.00499999999999998
"557",0.256,230,65,0,23,2.916,1,0,0,0,0,"s4",0.2,0.056
"558",0.308,230,65,0,24,2.932,1,0,0,0,0,"s4",0.2,0.108
"559",0.359,230,65,0,25,2.947,1,0,0,0,0,"s4",0.2,0.159
"560",0.408,230,65,0,26,2.968,1,0,0,0,0,"s4",0.22975642974734,0.17824357025266
"561",0.452,230,65,0,27,2.992,1,0,0,0,0,"s4",0.268818541580112,0.183181458419888
"562",0.488,230,65,0,28,3.022,1,0,0,0,0,"s4",0.308774613378882,0.179225386621118
"563",0.517,230,65,0,29,3.061,1,0,0,0,0,"s4",0.349001534754378,0.167998465245622
"564",0.537,230,65,0,30,3.107,1,0,0,0,0,"s4",0.386692323053074,0.150307676946926
"565",0.537,230,65,0,31,3.157,1,0,0,0,0,"s4",0.41941217019834,0.11758782980166
"566",0.552,230,65,0,32,3.157,1,0,0,0,0,"s4",0.442213051330282,0.109786948669718
"567",0.563,230,65,0,33,3.21,1,0,0,0,0,"s4",0.46629674316762,0.09670325683238
"568",0.573,230,65,0,34,3.264,1,0,0,0,0,"s4",0.484282003681564,0.0887179963184357
"569",0.581,230,65,0,35,3.313,1,0,0,0,0,"s4",0.497703290620382,0.0832967093796175
"570",0.587,230,65,0,36,3.359,1,0,0,0,0,"s4",0.508103600845176,0.0788963991548244
"571",0.596,230,65,0,37,3.401,1,0,0,0,0,"s4",0.516938895453241,0.0790611045467594
"572",0.606,230,65,0,38,3.44,1,0,0,0,0,"s4",0.525154154266736,0.080845845733264
"573",0.619,230,65,0,39,3.481,1,0,0,0,0,"s4",0.53307409375403,0.0859259062459696
"574",0.639,230,65,0,40,3.523,1,0,0,0,0,"s4",0.541762199067447,0.0972378009325527
"575",0.639,230,65,0,41,3.563,1,0,0,0,0,"s4",0.552144859086548,0.0868551409134519
"576",0.663,230,65,0,42,3.599,1,0,0,0,0,"s4",0.5644723554059,0.0985276445941001
"577",0.693,230,65,0,43,3.599,1,0,0,0,0,"s4",0.576569757863747,0.116430242136253
"578",0.727,230,65,0,44,3.628,1,0,0,0,0,"s4",0.591054079783164,0.135945920216836
"579",0.761,230,65,0,45,3.654,1,0,0,0,0,"s4",0.607209448368439,0.153790551631561
"580",0.794,230,65,0,46,3.68,1,0,0,0,0,"s4",0.625302412425465,0.168697587574535
"581",0.825,230,65,0,47,3.707,1,0,0,0,0,"s4",0.645668198541662,0.179331801458338
"582",0.852,230,65,0,48,3.737,1,0,0,0,0,"s4",0.669045901190908,0.182954098809092
"583",0.873,230,65,0,49,3.77,1,0,0,0,0,"s4",0.695989777873386,0.177010222126614
"584",0.893,230,65,0,50,3.805,1,0,0,0,0,"s4",0.726672953163874,0.166327046836126
"585",0.911,230,65,0,51,3.84,1,0,0,0,0,"s4",0.760517093735741,0.150482906264259
"586",0.911,230,65,0,52,3.878,1,0,0,0,0,"s4",0.798841769277945,0.112158230722055
"587",0.927,230,65,0,53,3.878,1,0,0,0,0,"s4",0.820648472556559,0.106351527443441
"588",0.944,230,65,0,54,3.914,1,0,0,0,0,"s4",0.861808443804655,0.0821915561953446
"589",0.958,230,65,0,55,3.95,1,0,0,0,0,"s4",0.9053979381105,0.0526020618894998
"590",0.973,230,65,0,56,3.984,1,0,0,0,0,"s4",0.949788407439415,0.0232115925605848
"591",0.993,230,65,0,57,4.013,1,0,0,0,0,"s4",0.992522883168105,0.000477116831894553
"592",1.02,230,65,0,58,4.038,1,0,0,0,0,"s4",1.03364615488934,-0.0136461548893378
"593",1.058,230,65,0,59,4.058,1,0,0,0,0,"s4",1.07221478249054,-0.0142147824905372
"594",1.104,230,65,0,60,4.072,1,0,0,0,0,"s4",1.10751566318105,-0.00351566318105312
"595",1.157,230,65,0,61,4.082,1,0,0,0,0,"s4",1.14082576955472,0.0161742304452763
"596",1.212,230,65,0,62,4.088,1,0,0,0,0,"s4",1.17228015942724,0.0397198405727643
"597",1.212,230,65,0,63,4.09,1,0,0,0,0,"s4",1.20208754156456,0.00991245843544486
"598",1.268,230,65,0,64,4.09,1,0,0,0,0,"s4",1.23148279843847,0.0365172015615283
"599",1.326,230,65,0,65,4.09,1,0,0,0,0,"s4",1.26147643701509,0.064523562984915
"600",1.383,230,65,0,66,4.092,1,0,0,0,0,"s4",1.29283337685516,0.0901666231448399
"601",1.439,230,65,0,67,4.1,1,0,0,0,0,"s4",1.32685763448317,0.112142365516826
"602",1.494,230,65,0,68,4.108,1,0,0,0,0,"s4",1.36071163051032,0.13328836948968
"603",1.547,230,65,0,69,4.117,1,0,0,0,0,"s4",1.39462432851496,0.152375671485044
"604",1.593,230,65,0,70,4.123,1,0,0,0,0,"s4",1.42722622497215,0.165773775027845
"605",1.634,230,65,0,71,4.123,1,0,0,0,0,"s4",1.4579793775168,0.176020622483201
"606",1.671,230,65,0,72,4.12,1,0,0,0,0,"s4",1.4881091837443,0.1828908162557
"607",1.671,230,65,0,73,4.117,1,0,0,0,0,"s4",1.51842733238704,0.152572667612965
"608",1.706,230,65,0,74,4.117,1,0,0,0,0,"s4",1.54935222299213,0.156647777007871
"609",1.74,230,65,0,75,4.113,1,0,0,0,0,"s4",1.57964582500865,0.160354174991355
"610",1.775,230,65,0,76,4.111,1,0,0,0,0,"s4",1.61021701651564,0.164782983484359
"611",1.808,230,65,0,77,4.111,1,0,0,0,0,"s4",1.64083680321772,0.167163196782275
"612",1.84,230,65,0,78,4.113,1,0,0,0,0,"s4",1.67128322290678,0.168716777093221
"613",1.873,230,65,0,79,4.119,1,0,0,0,0,"s4",1.70133917577662,0.171660824223382
"614",1.906,230,65,0,80,4.133,1,0,0,0,0,"s4",1.73040819359131,0.17559180640869
"615",1.937,230,65,0,81,4.153,1,0,0,0,0,"s4",1.75766183734739,0.179338162652615
"616",1.965,230,65,0,82,4.177,1,0,0,0,0,"s4",1.78254184730166,0.182458152698342
"617",1.988,230,65,0,83,4.202,1,0,0,0,0,"s4",1.80506736880938,0.182932631190625
"618",1.988,230,65,0,84,4.222,1,0,0,0,0,"s4",1.82661678291369,0.161383217086314
"619",2.006,230,65,0,85,4.222,1,0,0,0,0,"s4",1.85199623561517,0.154003764384831
"620",2.021,230,65,0,86,4.241,1,0,0,0,0,"s4",1.87161753133094,0.149382468669057
"621",2.034,230,65,0,87,4.262,1,0,0,0,0,"s4",1.88927797361278,0.144722026387223
"622",2.047,230,65,0,88,4.288,1,0,0,0,0,"s4",1.9038099856325,0.143190014367496
"623",2.06,230,65,0,89,4.318,1,0,0,0,0,"s4",1.91537608413822,0.144623915861781
"624",2.075,230,65,0,90,4.349,1,0,0,0,0,"s4",1.92530606401988,0.149693935980119
"625",2.091,230,65,0,91,4.375,1,0,0,0,0,"s4",1.93665364871112,0.154346351288881
"626",2.109,230,65,0,92,4.396,1,0,0,0,0,"s4",1.94997954338001,0.159020456619986
"627",2.131,230,65,0,93,4.416,1,0,0,0,0,"s4",1.96383137492616,0.167168625073835
"628",2.131,230,65,0,94,4.438,1,0,0,0,0,"s4",1.97708942763485,0.153910572365152
"629",2.152,230,65,0,95,4.438,1,0,0,0,0,"s4",2.00068086586002,0.151319134139984
"630",2.172,230,65,0,96,4.465,1,0,0,0,0,"s4",2.01276822486349,0.159231775136507
"631",2.191,230,65,0,97,4.498,1,0,0,0,0,"s4",2.02347346919769,0.167526530802305
"632",2.211,230,65,0,98,4.533,1,0,0,0,0,"s4",2.03515019967472,0.175849800325285
"633",2.231,230,65,0,99,4.566,1,0,0,0,0,"s4",2.04965706918779,0.181342930812206
"634",2.25,230,65,0,100,4.594,1,0,0,0,0,"s4",2.0678224794612,0.182177520538798
"635",2.27,230,65,0,101,4.619,1,0,0,0,0,"s4",2.08864224646235,0.181357753537648
"636",2.288,230,65,0,102,4.642,1,0,0,0,0,"s4",2.11157150949997,0.176428490500034
"637",2.306,230,65,0,103,4.666,1,0,0,0,0,"s4",2.13578644084698,0.170213559153023
"638",2.328,230,65,0,104,4.695,1,0,0,0,0,"s4",2.16065888177279,0.167341118227212
"639",2.328,230,65,0,105,4.727,1,0,0,0,0,"s4",2.18673286678254,0.141267133217457
"640",2.352,230,65,0,106,4.727,1,0,0,0,0,"s4",2.21757227924784,0.134427720752163
"641",2.382,230,65,0,107,4.758,1,0,0,0,0,"s4",2.24554576501724,0.13645423498276
"642",2.414,230,65,0,108,4.787,1,0,0,0,0,"s4",2.27447642548254,0.139523574517459
"643",2.447,230,65,0,109,4.81,1,0,0,0,0,"s4",2.30414988080137,0.142850119198635
"644",2.48,230,65,0,110,4.829,1,0,0,0,0,"s4",2.33400711486361,0.145992885136394
"645",2.511,230,65,0,111,4.846,1,0,0,0,0,"s4",2.36363867831871,0.147361321681287
"646",2.541,230,65,0,112,4.865,1,0,0,0,0,"s4",2.39247299245833,0.148527007541671
"647",2.57,230,65,0,113,4.885,1,0,0,0,0,"s4",2.42027311085383,0.149726889146174
"648",2.6,230,65,0,114,4.905,1,0,0,0,0,"s4",2.4468288635474,0.153171136452598
"649",2.6,230,65,0,115,4.924,1,0,0,0,0,"s4",2.47202156555055,0.127978434449452
"650",2.629,230,65,0,116,4.94,1,0,0,0,0,"s4",2.4960754376517,0.132924562348299
"651",2.66,230,65,0,117,4.94,1,0,0,0,0,"s4",2.52187063695836,0.138129363041639
"652",2.693,230,65,0,118,4.954,1,0,0,0,0,"s4",2.54328065159555,0.149719348404453
"653",2.724,230,65,0,119,4.969,1,0,0,0,0,"s4",2.56248616459628,0.161513835403718
"654",2.756,230,65,0,120,4.979,1,0,0,0,0,"s4",2.58109036694525,0.174909633054753
"655",2.785,230,65,0,121,4.976,1,0,0,0,0,"s4",2.60199869534307,0.183001304656934
"656",2.81,230,65,0,122,4.954,1,0,0,0,0,"s4",2.6271309402261,0.182869059773896
"657",2.831,230,65,0,123,4.898,1,0,0,0,0,"s4",2.65794254586118,0.173057454138818
"658",2.849,230,65,0,124,4.806,1,0,0,0,0,"s4",2.68685883121539,0.162141168784607
"659",2.867,230,65,0,125,4.684,1,0,0,0,0,"s4",2.70671116796898,0.160288832031015
"660",2.867,230,65,0,126,4.538,1,0,0,0,0,"s4",2.72181493709954,0.145185062900457
"661",2.888,230,65,0,127,4.538,1,0,0,0,0,"s4",2.73193711285499,0.156062887145015
"662",2.911,230,65,0,128,4.374,1,0,0,0,0,"s4",2.75247958778393,0.158520412216074
"663",2.931,230,65,0,129,4.194,1,0,0,0,0,"s4",2.79046144959841,0.140538550401589
"664",2.946,230,65,0,130,4.002,1,0,0,0,0,"s4",2.8415145229129,0.104485477087096
"665",2.956,230,65,0,131,3.803,1,0,0,0,0,"s4",2.89210722377758,0.0638927762224202
"666",2.957,230,65,0,132,3.612,1,0,0,0,0,"s4",2.92750015430802,0.0294998456919839
"667",2.957,230,65,0,133,3.442,1,0,0,0,0,"s4",2.93881970556528,0.0181802944347149
"668",2.954,230,65,0,134,3.306,1,0,0,0,0,"s4",2.92694025466007,0.0270597453399311
"669",2.941,230,65,0,135,3.205,1,0,0,0,0,"s4",2.90323819840259,0.0377618015974086
"670",2.921,230,65,0,136,3.137,1,0,0,0,0,"s4",2.88097749320239,0.0400225067976101
"671",2.921,230,65,0,137,3.095,1,0,0,0,0,"s4",2.86699461988934,0.0540053801106604
"672",2.893,230,65,0,138,3.095,1,0,0,0,0,"s4",2.87588678805001,0.0171132119499866
"673",2.859,230,65,0,139,3.074,1,0,0,0,0,"s4",2.87200451478009,-0.0130045147800928
"674",2.824,230,65,0,140,3.07,1,0,0,0,0,"s4",2.87735134725971,-0.0533513472597065
"675",2.793,230,65,0,141,3.076,1,0,0,0,0,"s4",2.8874273833343,-0.0944273833343039
"676",2.769,230,65,0,142,3.09,1,0,0,0,0,"s4",2.90000228959583,-0.131002289595825
"677",2.754,230,65,0,143,3.11,1,0,0,0,0,"s4",2.91269009626513,-0.15869009626513
"678",2.746,230,65,0,144,3.129,1,0,0,0,0,"s4",2.92188168691828,-0.175881686918283
"679",2.744,230,65,0,145,3.144,1,0,0,0,0,"s4",2.92710262069172,-0.183102620691719
"680",2.747,230,65,0,146,3.156,1,0,0,0,0,"s4",2.9293722673789,-0.182372267378901
"681",2.747,230,65,0,147,3.16,1,0,0,0,0,"s4",2.92877250341036,-0.181772503410364
"682",2.752,230,65,0,148,3.16,1,0,0,0,0,"s4",2.92677374246172,-0.174773742461721
"683",2.76,230,65,0,149,3.162,1,0,0,0,0,"s4",2.92408232592507,-0.164082325925074
"684",2.769,230,65,0,150,3.159,1,0,0,0,0,"s4",2.92054031297726,-0.151540312977257
"685",2.775,230,65,0,151,3.149,1,0,0,0,0,"s4",2.91666411705114,-0.141664117051137
"686",2.78,230,65,0,152,3.136,1,0,0,0,0,"s4",2.91267168671304,-0.132671686713037
"687",2.782,230,65,0,153,3.12,1,0,0,0,0,"s4",2.90858218066742,-0.12658218066742
"688",2.782,230,65,0,154,3.103,1,0,0,0,0,"s4",2.90431757078291,-0.122317570782913
"689",2.78,230,65,0,155,3.084,1,0,0,0,0,"s4",2.89976862014972,-0.11976862014972
"690",2.775,230,65,0,156,3.065,1,0,0,0,0,"s4",2.89485167874969,-0.119851678749687
"691",2.767,230,65,0,157,3.048,1,0,0,0,0,"s4",2.88965578107467,-0.122655781074673
"692",2.767,230,65,0,158,3.032,1,0,0,0,0,"s4",2.88415184334486,-0.117151843344859
"693",2.756,230,65,0,159,3.032,1,0,0,0,0,"s4",2.87975468968918,-0.123754689689176
"694",2.743,230,65,0,160,3.019,1,0,0,0,0,"s4",2.87400937006549,-0.131009370065493
"695",2.729,230,65,0,161,3.008,1,0,0,0,0,"s4",2.86806552461049,-0.139065524610487
"696",2.716,230,65,0,162,2.998,1,0,0,0,0,"s4",2.86184035696308,-0.145840356963076
"697",2.703,230,65,0,163,2.989,1,0,0,0,0,"s4",2.85531751899947,-0.152317518999465
"698",2.69,230,65,0,164,2.982,1,0,0,0,0,"s4",2.84858391480363,-0.158583914803628
"699",2.664,230,65,0,165,2.975,1,0,0,0,0,"s4",2.84140358522472,-0.177403585224715
"700",2.651,230,65,0,166,2.972,1,0,0,0,0,"s4",2.83414713269844,-0.183147132698442
"701",2.651,230,65,0,167,2.968,1,0,0,0,0,"s4",2.82626594039943,-0.175265940399426
"702",2.638,230,65,0,168,2.962,1,0,0,0,0,"s4",2.81768119290983,-0.179681192909828
"703",2.626,230,65,0,169,2.962,1,0,0,0,0,"s4",2.8089942210281,-0.182994221028101
"704",2.616,230,65,0,170,2.955,1,0,0,0,0,"s4",2.79922596603841,-0.183225966038407
"705",2.608,230,65,0,171,2.946,1,0,0,0,0,"s4",2.78868153165309,-0.180681531653094
"706",2.602,230,65,0,172,2.939,1,0,0,0,0,"s4",2.77764528702263,-0.175645287022627
"707",2.595,230,65,0,173,2.932,1,0,0,0,0,"s4",2.76594384430208,-0.170943844302081
"708",2.588,230,65,0,174,2.923,1,0,0,0,0,"s4",2.75331290076133,-0.165312900761334
"709",2.581,230,65,0,175,2.916,1,0,0,0,0,"s4",2.7401952557926,-0.159195255792601
"710",2.575,230,65,0,176,2.909,1,0,0,0,0,"s4",2.72635628502173,-0.151356285021733
"711",2.568,230,65,0,177,2.901,1,0,0,0,0,"s4",2.71162065354191,-0.143620653541909
"712",2.568,230,65,0,178,2.897,1,0,0,0,0,"s4",2.69682290197504,-0.128822901975037
"713",0.026,190,65,0,1,0.096,1,0,0,0,0,"s5",0.208872831057683,-0.182872831057683
"714",0.022,190,65,0,2,0.172,1,0,0,0,0,"s5",0.2,-0.178
"715",0.02,190,65,0,3,0.285,1,0,0,0,0,"s5",0.2,-0.18
"716",0.02,190,65,0,4,0.432,1,0,0,0,0,"s5",0.2,-0.18
"717",0.02,190,65,0,5,0.609,1,0,0,0,0,"s5",0.2,-0.18
"718",0.02,190,65,0,6,0.81,1,0,0,0,0,"s5",0.2,-0.18
"719",0.02,190,65,0,7,1.033,1,0,0,0,0,"s5",0.2,-0.18
"720",0.02,190,65,0,8,1.272,1,0,0,0,0,"s5",0.2,-0.18
"721",0.02,190,65,0,9,1.52,1,0,0,0,0,"s5",0.2,-0.18
"722",0.02,190,65,0,10,1.768,1,0,0,0,0,"s5",0.200856381061595,-0.180856381061595
"723",0.02,190,65,0,11,1.768,1,0,0,0,0,"s5",0.202154600274233,-0.182154600274233
"724",0.02,190,65,0,12,1.998,1,0,0,0,0,"s5",0.2,-0.18
"725",0.022,190,65,0,13,2.204,1,0,0,0,0,"s5",0.2,-0.178
"726",0.03,190,65,0,14,2.379,1,0,0,0,0,"s5",0.2,-0.17
"727",0.047,190,65,0,15,2.523,1,0,0,0,0,"s5",0.2,-0.153
"728",0.075,190,65,0,16,2.638,1,0,0,0,0,"s5",0.2,-0.125
"729",0.116,190,65,0,17,2.726,1,0,0,0,0,"s5",0.2,-0.084
"730",0.167,190,65,0,18,2.791,1,0,0,0,0,"s5",0.244466347251975,-0.0774663472519748
"731",0.229,190,65,0,19,2.838,1,0,0,0,0,"s5",0.332695621766623,-0.103695621766623
"732",0.229,190,65,0,20,2.873,1,0,0,0,0,"s5",0.411512068554634,-0.182512068554634
"733",0.302,190,65,0,21,2.873,1,0,0,0,0,"s5",0.44900561840282,-0.14700561840282
"734",0.38,190,65,0,22,2.897,1,0,0,0,0,"s5",0.517541073742882,-0.137541073742882
"735",0.459,190,65,0,23,2.916,1,0,0,0,0,"s5",0.580759648475663,-0.121759648475663
"736",0.536,190,65,0,24,2.932,1,0,0,0,0,"s5",0.640723207545383,-0.104723207545383
"737",0.61,190,65,0,25,2.947,1,0,0,0,0,"s5",0.699561994500295,-0.0895619945002951
"738",0.682,190,65,0,26,2.968,1,0,0,0,0,"s5",0.76478491912063,-0.0827849191206304
"739",0.753,190,65,0,27,2.992,1,0,0,0,0,"s5",0.831893747997312,-0.0788937479973116
"740",0.823,190,65,0,28,3.022,1,0,0,0,0,"s5",0.902751442930078,-0.0797514429300776
"741",0.887,190,65,0,29,3.061,1,0,0,0,0,"s5",0.978007216718463,-0.0910072167184628
"742",0.943,190,65,0,30,3.107,1,0,0,0,0,"s5",1.05273111685338,-0.109731116853384
